reviewID,sentenceID,review,category,polarity
139,139:4,Guess I'll stay away from HP.,COMPANY#GENERAL,negative
196,196:0,My MacBook is probably the best investment I have ever made.,LAPTOP#GENERAL,positive
196,196:1,I have had it for almost four years now and I have only had a few problems with it.,LAPTOP#QUALITY,positive
196,196:2,"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",SOFTWARE#OPERATION_PERFORMANCE,negative
196,196:4,I love this computer.,LAPTOP#GENERAL,positive
196,196:5,"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",DISPLAY#DESIGN_FEATURES,positive
196,196:7,The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.,SOFTWARE#USABILITY,negative
196,196:8,Games being the main issue.,SOFTWARE#USABILITY,negative
196,196:9,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,SOFTWARE#USABILITY,negative
196,196:11,Other than that I don't have one complaint in the world!,LAPTOP#GENERAL,positive
B0096VDM8G_16_A1O57E5JJJCTEU,B0096VDM8G_16_A1O57E5JJJCTEU:0,"This computer periodically crashes (Office, IPhoto, Safari).",LAPTOP#OPERATION_PERFORMANCE,negative
B0096VDM8G_16_A1O57E5JJJCTEU,B0096VDM8G_16_A1O57E5JJJCTEU:1,It takes a long time to get on the Web and to change Web Sites.,LAPTOP#OPERATION_PERFORMANCE,negative
B0096VDM8G_16_A1O57E5JJJCTEU,B0096VDM8G_16_A1O57E5JJJCTEU:2,Locks up she searching for updates.,LAPTOP#OPERATION_PERFORMANCE,negative
B0096VDM8G_16_A1O57E5JJJCTEU,B0096VDM8G_16_A1O57E5JJJCTEU:6,It seems that this computer might be a lemon.,LAPTOP#QUALITY,negative
B0096VDM8G_22_AFFVUIIK2NR27,B0096VDM8G_22_AFFVUIIK2NR27:0,"I purchased my Macbook Pro Retina from my school since I had a student discount, but I would gladly purchase it from Amazon for full price again if I had too.",LAPTOP#GENERAL,positive
B0096VDM8G_22_AFFVUIIK2NR27,B0096VDM8G_22_AFFVUIIK2NR27:1,"The Retina is great, its amazingly fast when it boots up because of the SSD storage and the clarity of the screen is amazing as well.",LAPTOP#GENERAL,positive
B0096VDM8G_22_AFFVUIIK2NR27,B0096VDM8G_22_AFFVUIIK2NR27:2,But if you buy this i would highly recommend that you buy a case and screen protector for this machine as they are known to be quite fragile.,LAPTOP#QUALITY,negative
B0096VDM8G_17_AO81S50LQB6N8,B0096VDM8G_17_AO81S50LQB6N8:0,"Count me as extremely satisfied, it's a perfect computer.",LAPTOP#GENERAL,positive
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:0,"I just bought this computer from the Apple Store, and I couldn't be more impressed with it.",LAPTOP#GENERAL,positive
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:1,"It has a stunning retina display, and is very fast.",DISPLAY#GENERAL,positive
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:3,"This computer is good for anything, and it has really superseded my high expectations.",LAPTOP#GENERAL,positive
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:4,"Also, the sound quality from the speakers is crystal clear, and everything is just sleek and smooth.",MULTIMEDIA_DEVICES#QUALITY,positive
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:5,"The HD display is sensational, and now watching any movie is a very enjoyable experience for me.",DISPLAY#QUALITY,positive
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:6,"No hardware issues, as is common with any Apple product.",HARDWARE#GENERAL,positive
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:7,"Great product, and couldn't be happier with it.",LAPTOP#GENERAL,positive
B0096VDM8G_18_A1EIPZLLDN3AGU,B0096VDM8G_18_A1EIPZLLDN3AGU:0,"awesome laptop, i love it",LAPTOP#GENERAL,positive
B00FU83YWS_213_A3BFZ9CMLQWKV9,B00FU83YWS_213_A3BFZ9CMLQWKV9:0,I love my new ThinkPad!,LAPTOP#GENERAL,positive
B00FU83YWS_213_A3BFZ9CMLQWKV9,B00FU83YWS_213_A3BFZ9CMLQWKV9:1,"It gives me everything I need from a computer and with the long lasting battery, it also gives me mobility.",LAPTOP#GENERAL,positive
B00FU83YWS_213_A3BFZ9CMLQWKV9,B00FU83YWS_213_A3BFZ9CMLQWKV9:2,I can use it anywhere.,LAPTOP#PORTABILITY,positive
B00FU83YWS_213_A3BFZ9CMLQWKV9,B00FU83YWS_213_A3BFZ9CMLQWKV9:3,It was a great purchase.,LAPTOP#GENERAL,positive
B00FU83YWS_205_ALTYOQRHM0AP7,B00FU83YWS_205_ALTYOQRHM0AP7:0,All the sturdy and substantial feel you expect from a Thinkpad.,LAPTOP#QUALITY,positive
B00FU83YWS_205_ALTYOQRHM0AP7,B00FU83YWS_205_ALTYOQRHM0AP7:1,Average performance on almost every benchmark but priced accordingly.,LAPTOP#OPERATION_PERFORMANCE,neutral
B00FU83YWS_205_ALTYOQRHM0AP7,B00FU83YWS_205_ALTYOQRHM0AP7:2,Below average on the w-fi adapter which I'm still trying to get to the bottom of.,LAPTOP#CONNECTIVITY,negative
B00FU83YWS_203_A9GCSPVVE7ML0,B00FU83YWS_203_A9GCSPVVE7ML0:0,Great laptop.,LAPTOP#GENERAL,positive
B00FU83YWS_203_A9GCSPVVE7ML0,B00FU83YWS_203_A9GCSPVVE7ML0:1,Fast.,LAPTOP#OPERATION_PERFORMANCE,positive
B00FU83YWS_203_A9GCSPVVE7ML0,B00FU83YWS_203_A9GCSPVVE7ML0:2,Works very well.,LAPTOP#OPERATION_PERFORMANCE,positive
B00FU83YWS_203_A9GCSPVVE7ML0,B00FU83YWS_203_A9GCSPVVE7ML0:3,Would purchase again.,LAPTOP#GENERAL,positive
B00FU83YWS_200_A2P9XOT1E1YQZ0,B00FU83YWS_200_A2P9XOT1E1YQZ0:0,A good value for the money.,LAPTOP#GENERAL,positive
B00FU83YWS_200_A2P9XOT1E1YQZ0,B00FU83YWS_200_A2P9XOT1E1YQZ0:1,Quite pleased with it.,LAPTOP#GENERAL,positive
B00FU83YWS_200_A2P9XOT1E1YQZ0,B00FU83YWS_200_A2P9XOT1E1YQZ0:2,Fast enough for my purposes.,LAPTOP#OPERATION_PERFORMANCE,positive
B00FU83YWS_200_A2P9XOT1E1YQZ0,B00FU83YWS_200_A2P9XOT1E1YQZ0:3,No bloatware from third party parasites to uninstall.,SOFTWARE#GENERAL,positive
B00FU83YWS_200_A2P9XOT1E1YQZ0,B00FU83YWS_200_A2P9XOT1E1YQZ0:4,Excellent keyboard and crisp screen.,KEYBOARD#GENERAL,positive
B00FU83YWS_200_A2P9XOT1E1YQZ0,B00FU83YWS_200_A2P9XOT1E1YQZ0:5,Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose.,BATTERY#OPERATION_PERFORMANCE,negative
B00FU83YWS_200_A2P9XOT1E1YQZ0,B00FU83YWS_200_A2P9XOT1E1YQZ0:6,I'm glad to have it and it showed up in only a few days.,LAPTOP#GENERAL,positive
B00FU83YWS_199_A3HRW8G7BZK0CX,B00FU83YWS_199_A3HRW8G7BZK0CX:0,"The laptop itself is very good, it could be better, but not bad at all for it's price point.",LAPTOP#GENERAL,neutral
B00FU83YWS_199_A3HRW8G7BZK0CX,B00FU83YWS_199_A3HRW8G7BZK0CX:1,It does everything I need.,LAPTOP#GENERAL,positive
B00FU83YWS_199_A3HRW8G7BZK0CX,B00FU83YWS_199_A3HRW8G7BZK0CX:2,The big deal with this was Windows 7.,OS#GENERAL,positive
B00FU83YWS_199_A3HRW8G7BZK0CX,B00FU83YWS_199_A3HRW8G7BZK0CX:4,When I saw this I grabbed it.,LAPTOP#GENERAL,positive
B00FU83YWS_199_A3HRW8G7BZK0CX,B00FU83YWS_199_A3HRW8G7BZK0CX:5,It has met all my needs.,LAPTOP#GENERAL,positive
B0096VDM8G_50_AIKQH7ZLIRYNH,B0096VDM8G_50_AIKQH7ZLIRYNH:0,Just what I expected.,LAPTOP#GENERAL,positive
B0096VDM8G_50_AIKQH7ZLIRYNH,B0096VDM8G_50_AIKQH7ZLIRYNH:1,I don't have any complains about this computer,LAPTOP#GENERAL,positive
B0096VDM8G_47_ADVH60401PIPV,B0096VDM8G_47_ADVH60401PIPV:0,Outstanding laptop and very well built.,LAPTOP#GENERAL,positive
B0096VDM8G_47_ADVH60401PIPV,B0096VDM8G_47_ADVH60401PIPV:2,The retina display is fantastic.,DISPLAY#GENERAL,positive
B0096VDM8G_28_A197TNH9U4YJMZ,B0096VDM8G_28_A197TNH9U4YJMZ:0,One of the best thing i have bought in years.,LAPTOP#GENERAL,positive
B0096VDM8G_28_A197TNH9U4YJMZ,B0096VDM8G_28_A197TNH9U4YJMZ:1,"Great PC, light and powerful.",LAPTOP#GENERAL,positive
B0096VDM8G_28_A197TNH9U4YJMZ,B0096VDM8G_28_A197TNH9U4YJMZ:2,Is just amazing.=),LAPTOP#GENERAL,positive
B0096VDM8G_27_A11NFW8ZFX723Z,B0096VDM8G_27_A11NFW8ZFX723Z:0,The glare of the glossy-retina display is unbearable.,DISPLAY#QUALITY,negative
B0096VDM8G_27_A11NFW8ZFX723Z,B0096VDM8G_27_A11NFW8ZFX723Z:1,Do not buy a mac until this issue is resolved.,LAPTOP#GENERAL,negative
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:0,"Performs as advertised, if not better!",LAPTOP#OPERATION_PERFORMANCE,positive
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:1,Super light weight (I never cared either way about weight until now).,LAPTOP#DESIGN_FEATURES,positive
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:2,Feels like solid state.,LAPTOP#QUALITY,positive
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:3,WONDERFUL machine;,LAPTOP#GENERAL,positive
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:4,glad I bought it.,LAPTOP#GENERAL,positive
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:5,"Tiny, forgivable drawback - no ethernet cable outlet.",LAPTOP#DESIGN_FEATURES,neutral
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:6,But that's not a deal-breaker.,LAPTOP#DESIGN_FEATURES,neutral
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:7,SUPER LAPTOP!!,LAPTOP#GENERAL,positive
B00KMRGF28_187_A13MKZMIR0KM7W,B00KMRGF28_187_A13MKZMIR0KM7W:8,Will probably get another one for my wife!,LAPTOP#GENERAL,positive
B00KMRGF28_396_A3L1L2X4G6Y5UK,B00KMRGF28_396_A3L1L2X4G6Y5UK:0,"a bit ugly,but works good",LAPTOP#DESIGN_FEATURES,negative
B00KMRGF28_387_A2CWJW76X1NX01,B00KMRGF28_387_A2CWJW76X1NX01:0,I like the design rather sleek and light.,LAPTOP#DESIGN_FEATURES,positive
B00KMRGF28_387_A2CWJW76X1NX01,B00KMRGF28_387_A2CWJW76X1NX01:1,"I will give advise any prospective buyers this is not great laptop, Its good for web browsing and word processing",LAPTOP#GENERAL,neutral
B00KMRGF28_381_AH6TXTDWVUNLS,B00KMRGF28_381_AH6TXTDWVUNLS:0,Fantastic for the price - just wish it the keys were illuminated.,LAPTOP#GENERAL,positive
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:0,If your on a budget.... Save up longer.,LAPTOP#GENERAL,negative
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:1,This laptop isn't worth a single cent.,LAPTOP#GENERAL,negative
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:2,I couldn't even install linux on it.,LAPTOP#USABILITY,negative
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:3,Windows runs very poorly.,OS#OPERATION_PERFORMANCE,negative
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:4,Just save your money and get something better.,LAPTOP#GENERAL,negative
B00KMRGF28_361_A2ZAFMJE8NXOWA,B00KMRGF28_361_A2ZAFMJE8NXOWA:0,awesome price for a laptop that lasts more than 8 hours without recharging!,LAPTOP#PRICE,positive
B00KMRGF28_361_A2ZAFMJE8NXOWA,B00KMRGF28_361_A2ZAFMJE8NXOWA:2,awesome!,LAPTOP#GENERAL,positive
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:0,This laptop is a complete cheap junk.,LAPTOP#QUALITY,negative
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:1,By just looking at it you will realize it's crap.,LAPTOP#QUALITY,negative
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:2,It's not what you pay for.,LAPTOP#GENERAL,negative
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:3,The case is made from cheap plastic.,LAPTOP#QUALITY,negative
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:4,In the description it said there is Bluetooth but no there isn't.,LAPTOP#DESIGN_FEATURES,negative
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:5,"I'm warning you, You're wasting your money on this",LAPTOP#GENERAL,negative
B00KMRGF28_346_A3IUXJAOQJ8HV9,B00KMRGF28_346_A3IUXJAOQJ8HV9:0,Love the computer.,LAPTOP#GENERAL,positive
B00KMRGF28_346_A3IUXJAOQJ8HV9,B00KMRGF28_346_A3IUXJAOQJ8HV9:1,Hate Windows 8.1!,OS#GENERAL,negative
B00KMRGF28_347_A1FPZ7S75O56CA,B00KMRGF28_347_A1FPZ7S75O56CA:0,It dosn't even have a disc compartment,LAPTOP#DESIGN_FEATURES,negative
B00KMRGF28_348_AIWOQEEVFQO42,B00KMRGF28_348_AIWOQEEVFQO42:0,Had to return the computer.,LAPTOP#GENERAL,negative
B00KMRGF28_348_AIWOQEEVFQO42,B00KMRGF28_348_AIWOQEEVFQO42:1,Keeps freezing,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:0,No ethernet outlet,LAPTOP#DESIGN_FEATURES,negative
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:1,Disc drive will not open or function,OPTICAL_DRIVES#QUALITY,negative
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:2,Odd - unusual Dell Commands,LAPTOP#MISCELLANEOUS,negative
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:3,Would have exchanged instantly - but had to use as if for College immediately.,LAPTOP#GENERAL,negative
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:4,Unimpressed.,LAPTOP#GENERAL,negative
B00KMRGF28_337_A129TBZO0BVAG7,B00KMRGF28_337_A129TBZO0BVAG7:0,Terrific laptop.,LAPTOP#GENERAL,positive
B00KMRGF28_337_A129TBZO0BVAG7,B00KMRGF28_337_A129TBZO0BVAG7:1,Works beautifully.,LAPTOP#OPERATION_PERFORMANCE,positive
B00KMRGF28_338_AB8T657A2V2QS,B00KMRGF28_338_AB8T657A2V2QS:0,great price.,LAPTOP#PRICE,positive
B00KMRGF28_338_AB8T657A2V2QS,B00KMRGF28_338_AB8T657A2V2QS:1,just what we needed for our daughter to do her on line math class,LAPTOP#MISCELLANEOUS,positive
B00KMRGF28_335_A1FNSDXR0J2ITC,B00KMRGF28_335_A1FNSDXR0J2ITC:0,This is a great home computer.,LAPTOP#MISCELLANEOUS,positive
