,id,review,target,label,predict,terms
1072,NP#9:1,Mussles and calamari were superb Saturday evening.,"Mussles,calamari","FOOD,FOOD",FOOD|FOOD|AMBIENCE,calamari|saturday|evening
1073,NP#9:2,I had the Lamb special which was perfect.,Lamb special,FOOD,FOOD,lamb
1074,NP#9:3,"My father had the flank steak which was very good, and my mother had the swordfish.",flank steak,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,father|flank|steak|mother|swordfish
1075,TFS#2:1,The food is great and the environment is even better.,"food,environment","FOOD,AMBIENCE",FOOD|AMBIENCE,food|environment
1076,BHD#8:0,Taking Hot Dogs to the next level,Hot Dogs,FOOD,FOOD|PRICES,dogs|level
1077,BHD#8:1,"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.","Bark,hot dog","PRICES,FOOD",AMBIENCE|AMBIENCE|FOOD|FOOD,glance|place|joint|bark
1078,BHD#8:2,Here the hot dog is elevated to the level of a real entree with numerous variations available.,"hot dog,hot dog","FOOD,FOOD",PRICES|FOOD,level|variations
1079,P#3:0,Great Atmosphere,Atmosphere,AMBIENCE,FOOD|AMBIENCE,great|atmosphere
1080,P#3:2,"I highly recommend the fish tacos, everything else was ok.","fish tacos,NULL","FOOD,FOOD",FOOD|FOOD,fish|tacos
1081,P#3:3,"Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.","atmosphere,fire place,NULL","AMBIENCE,AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE,atmosphere|fire|place|heat|night
1082,CLF#8:0,Poor service and management,"service,management","SERVICE,SERVICE",SERVICE|SERVICE|PRICES,poor|service|management
1083,CLF#8:6,The manager was rude and handled the situation extremely poorly.,manager,SERVICE,SERVICE|PRICES,manager|situation
1084,CLF#8:9,Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.,"restaurant,NULL","PRICES,SERVICE",,
1085,ADLT#11:1,"The food is very good, but not outstanding.",food,FOOD,FOOD,food
1086,ADLT#11:2,"There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.","staff,NULL,wait","SERVICE,FOOD,SERVICE",FOOD|PRICES|SERVICE|SERVICE|SERVICE,accolades|attitude|staff|wait|table
1087,ADLT#11:4,"Mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the Al Di La staff.",staff,SERVICE,FOOD|FOOD|FOOD|AMBIENCE|FOOD|SERVICE,mistakes|apology|glass|wine|grunt|staff
1088,WE#1:0,Expensive,,PRICES,,
1089,WE#1:3,"The bread was stale, the salad was overpriced and empty.","bread,salad,salad","FOOD,PRICES,FOOD",FOOD|FOOD,bread|salad
1090,WE#1:4,"The pasta was well cooked, didn't have enough sauce though or flavor.","pasta,pasta,pasta","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD,pasta|sauce|flavor
1091,FF#6:5,The hostess was rude and I got a distinct feeling that they did not want to serve us.,"hostess,NULL","SERVICE,SERVICE",SERVICE|FOOD,hostess|feeling
1092,FF#6:6,The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.,bartender,SERVICE,SERVICE|SERVICE,friend|bartender
1093,FF#6:7,I asked for a menu and the same waitress looked at my like I was insane.,waitress,SERVICE,FOOD|SERVICE,menu|waitress
1094,FF#6:8,"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party.""",waitress,SERVICE,SERVICE|SERVICE|FOOD,friends|waitress|party
1095,FF#6:12,Shame on this place for the horrible rude staff and non-existent customer service.,"staff,customer service","SERVICE,SERVICE",AMBIENCE|AMBIENCE|SERVICE|SERVICE|SERVICE,shame|place|staff|customer|service
1096,FF#10:0,bad staff,staff,SERVICE,SERVICE,staff
1097,FF#10:2,The food is good.,food,FOOD,FOOD,food
1098,FF#10:3,The design of the space is good.,space,AMBIENCE,AMBIENCE|AMBIENCE,design|space
1099,FF#10:4,But the service is HORRID!,service,SERVICE,SERVICE,service
1100,FF#10:5,"I was there for brunch recently, and we were tag teamed by a waitress and a waiter.","waitress,waiter","SERVICE,SERVICE",FOOD|SERVICE|SERVICE,brunch|waitress|waiter
1101,FF#10:6,The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.,waiter,SERVICE,SERVICE|FOOD|FOOD|AMBIENCE,waiter|food|garbage|hand
1102,FF#10:8,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",waitress,SERVICE,SERVICE|FOOD|FOOD|FOOD|FOOD|FOOD,waitress|minutes|plates|half|peeve|mine
1103,FF#10:11,"I wish I could like this place more, and I wish someone would retrain the staff.","place,staff",SERVICE,AMBIENCE|SERVICE|SERVICE,place|someone|staff
