,Unnamed: 0,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction
447,455,1713185,1713185:3,If you want good authentic Thai this place is not the place to go.,FOOD#QUALITY,negative,FOOD,if you want good authentic thai this place is not the place to go .,complex_sentence,want good authentic thai place place go,[['thai']],"[['good', 'authentic']]",['FOOD']
448,456,1718513,1718513:0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",FOOD#QUALITY,positive,FOOD,"we went here for lunch a couple of weeks ago on a saturday , and i was thoroughly impressed with the food .",compound_sentence,go lunch couple week ago saturday thoroughly impressed food,[['food']],[['impressed']],['FOOD']
449,457,1718513,1718513:1,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","the pesto pizza was excellent , thin-crust pizza with a nice amount of spicy italian cheese that i 'd never heard of before .",complex_sentence,pesto pizza excellent thin crust pizza nice amount spicy italian cheese never hear,"[['pesto', 'pizza'], ['amount', 'cheese']]","[['excellent'], ['nice']]","['FOOD', 'VALUE']"
450,458,1718513,1718513:3,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",AMBIENCE#GENERAL,positive,AMBIENCE,"the back garden sitting area is very pleasant , where you can see their personal herb garden .",complex_sentence,back garden sit area pleasant see personal herb garden,"[['garden', 'area'], ['herb', 'garden']]","[['back', 'pleasant'], ['personal']]","['FOOD', 'FOOD']"
451,459,1719567,1719567:0,We had the lobster sandwich and it was fantastic.,FOOD#QUALITY,positive,FOOD,we had the lobster sandwich and it was fantastic .,compound_sentence,lobster sandwich fantastic,"[['lobster', 'sandwich']]",[['fantastic']],['FOOD']
452,460,1719567,1719567:1,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.","FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive","FOOD,FOOD","my husband said he could have eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .",compound_complex_sentence,husband say could eat several portion fine even exclaim french fry best,"[['husband', 'several', 'fry'], ['husband', 'several', 'portion']]","[['french', 'best'], ['fine']]","['SERVICE', 'SERVICE']"
453,461,1719567,1719567:2,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",we had the scallops as an appetizer and they were delicious and the sauce was wonderful .,compound_sentence,scallop appetizer delicious sauce wonderful,"[['scallop', 'appetizer', 'sauce'], ['scallop', 'appetizer']]","[['wonderful'], ['delicious']]","['FOOD', 'FOOD']"
454,462,1723402,1723402:0,love the food.,FOOD#QUALITY,positive,FOOD,love the food .,phrase,love food,[['food']],[['love']],['FOOD']
455,463,1723402,1723402:1,it's the only place you can get yummy authentic japanese comfort food.,FOOD#QUALITY,positive,FOOD,it is the only place you can get yummy authentic japanese comfort food .,complex_sentence,place get yummy authentic japanese comfort food,[['food']],"[['yummy', 'authentic', 'japanese', 'comfort']]",['FOOD']
456,464,1723658,1723658:1,"Great food, good size menu, great service and an unpretensious setting.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive,positive","FOOD,FOOD,SERVICE,AMBIENCE","great food , good size menu , great service and an unpretensious setting .",phrase,great food good size menu great service unpretensious setting,"[['food'], ['size', 'menu'], ['service']]","[['great'], ['good'], ['great']]","['FOOD', 'AMBIENCE', 'SERVICE']"
457,465,1723658,1723658:2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD,FOOD","the dishes offered were unique , very tasty and fresh from the lamb sausages , sardines with biscuits , large whole shrimp to the amazing pistachio ice cream ( the best and freshest i have ever had ) .",complex_sentence,dish offer unique tasty fresh lamb sausage sardine biscuit large whole shrimp amazing pistachio ice cream best fresh ever,"[['sardine', 'biscuit', 'dish'], ['shrimp', 'pistachio', 'ice', 'cream']]","[['unique', 'tasty', 'fresh'], ['large', 'amazing', 'best']]","['FOOD', 'FOOD']"
458,466,1726001,1726001:1,"The freshest, best variety, and the fastest delivery.",SERVICE#GENERAL,positive,SERVICE,"the freshest , best variety , and the fastest delivery .",phrase,fresh best variety fast delivery,[['delivery']],[['fast']],['SERVICE']
459,467,1726427,1726427:0,The service was excellent and the food was delicious.,"SERVICE#GENERAL,FOOD#QUALITY","positive,positive","SERVICE,FOOD",the service was excellent and the food was delicious .,compound_sentence,service excellent food delicious,"[['service'], ['food']]","[['excellent'], ['delicious']]","['SERVICE', 'FOOD']"
460,468,1726427,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive,positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD","we are very particular about sushi and were both please with every choice which included ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .",compound_complex_sentence,particular sushi please every choice include ceviche mix special crab dumpling assorted sashimi sushi roll two type sake banana tempura,"[['choice', 'crab', 'dumpling', 'sashimi', 'roll', 'type', 'sake', 'banana', 'tempura', 'ceviche', 'mix'], ['choice', 'crab', 'dumpling', 'sashimi', 'roll', 'type', 'sake', 'banana', 'tempura']]","[['special'], ['particular']]","['FOOD', 'FOOD']"
461,469,1726473,1726473:0,"Average to good Thai food, but terrible delivery.","FOOD#QUALITY,SERVICE#GENERAL","positive,negative","FOOD,SERVICE","average to good thai food , but terrible delivery .",phrase,average good thai food terrible delivery,"[['food'], ['delivery']]","[['good'], ['terrible']]","['FOOD', 'SERVICE']"
462,470,1726473,1726473:4,"The food arrived 20 minutes after I called, cold and soggy.",FOOD#QUALITY,negative,FOOD,"the food arrived NUM minutes after i called , cold and soggy .",simple_sentence,food arrive minute call cold soggy,"[['food', 'minute']]","[['cold', 'soggy']]",['FOOD']
463,471,1727363,1727363:2,An excellent service,SERVICE#GENERAL,positive,SERVICE,an excellent service,phrase,excellent service,[['service']],[['excellent']],['SERVICE']
464,472,1728733,1728733:1,We were greeted promptly by the waiter who was very nice and cordial.,SERVICE#GENERAL,positive,SERVICE,we were greeted promptly by the waiter who was very nice and cordial .,complex_sentence,greet promptly waiter nice cordial,[['waiter']],[['promptly']],['AMBIENCE']
465,473,1728733,1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,FOOD#QUALITY,positive,FOOD,she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food .,compound_complex_sentence,helpful suggest us drink help us order lot good dish since know nothing indian food,"[['drink'], ['nothing'], ['lot']]","[['helpful'], ['indian'], ['help', 'good']]","['FOOD', 'VALUE', 'VALUE']"
466,474,1728733,1728733:4,The food looked very appetizing and delicious since it came on a variety of fancy plates.,FOOD#STYLE_OPTIONS,positive,FOOD,the food looked very appetizing and delicious since it came on a variety of fancy plates .,complex_sentence,food look appetizing delicious since come variety fancy plate,"[['plate'], ['food']]","[['variety', 'fancy'], ['appetizing', 'delicious']]","['FOOD', 'FOOD']"
467,475,1728733,1728733:5,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,FOOD#QUALITY,positive,FOOD,we ended our great experience by having gulab jamun ( dessert ) recommended by the waiter .,compound_sentence,end great experience gulab jamun dessert recommend waiter,"[['experience'], ['gulab', 'jamun', 'dessert']]","[['great'], ['recommend']]","['SERVICE', 'FOOD']"
468,476,1730014,1730014:1,"Service here was great, food was fantastic.","SERVICE#GENERAL,FOOD#QUALITY","positive,positive","SERVICE,FOOD","service here was great , food was fantastic .",compound_sentence,service great food fantastic,"[['service'], ['food']]","[['great'], ['fantastic']]","['SERVICE', 'FOOD']"
469,477,1730014,1730014:2,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,negative","FOOD,FOOD,FOOD","guacamole+shrimp appetizer was really great , we both had the filet , very good , did not much like the frites that came with , but the filet was so good , neither of us cared .",compound_complex_sentence,guacamole shrimp appetizer really great filet good didnot much like frites come filet good neither us care,"[['filet'], ['guacamole', 'shrimp', 'appetizer'], ['filet']]","[['good'], ['great', 'good'], ['like']]","['FOOD', 'FOOD', 'FOOD']"
470,478,1730127,1730127:1,"The food is outstanding and the service is quick, friendly and very professional.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","the food is outstanding and the service is quick , friendly and very professional .",compound_sentence,food outstanding service quick friendly professional,"[['food'], ['service']]","[['outstanding'], ['quick', 'friendly']]","['FOOD', 'SERVICE']"
471,479,1730447,1730447:2,"By far, the best pizza in Manhattan.",FOOD#QUALITY,positive,FOOD,"by far , the best pizza in manhattan .",phrase,far best pizza manhattan,"[['pizza', 'manhattan']]",[['best']],['FOOD']
472,480,1730447,1730447:3,"The crust is thin, the ingredients are fresh and the staff is friendly.","FOOD#QUALITY,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive","FOOD,SERVICE,FOOD","the crust is thin , the ingredients are fresh and the staff is friendly .",compound_sentence,crust thin ingredient fresh staff friendly,"[['crust'], ['ingredient'], ['staff']]","[['thin'], ['fresh'], ['friendly']]","['FOOD', 'FOOD', 'SERVICE']"
473,481,1746113,1746113:1,The menu has so many fish items and oysters.,FOOD#STYLE_OPTIONS,positive,FOOD,the menu has so many fish items and oysters .,simple_sentence,menu many fish item oyster,"[['menu', 'fish', 'item']]",[['many']],['FOOD']
474,482,1746113,1746113:3,"The fish was really,really fresh.",FOOD#QUALITY,positive,FOOD,"the fish was really , really fresh .",simple_sentence,fish really really fresh,[['fish']],[['fresh']],['FOOD']
475,483,1748813,1748813:1,All of the pizzas are terrific and the price is even better!,FOOD#QUALITY,positive,FOOD,all of the pizzas are terrific and the price is even better,complex_sentence,pizza terrific price even well,"[['pizza'], ['price']]","[['terrific'], ['well']]","['FOOD', 'VALUE']"
476,484,1748813,1748813:2,I highly recommend the Sophia pizza.,FOOD#QUALITY,positive,FOOD,i highly recommend the sophia pizza .,simple_sentence,highly recommend sophia pizza,"[['sophia', 'pizza']]",[['recommend']],['AMBIENCE']
477,485,1748839,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,"FOOD#QUALITY,SERVICE#GENERAL","negative,negative","FOOD,SERVICE",the food was mediocre at best but it was the horrible service that made me vow never to go back .,compound_complex_sentence,food mediocre best horrible service make vow never go back,"[['food'], ['service']]","[['mediocre', 'best'], ['horrible']]","['FOOD', 'SERVICE']"
478,486,1748839,1748839:7,"For the people who want great food plus great service, Roxy is a place to AVOID!","FOOD#QUALITY,SERVICE#GENERAL","negative,negative","FOOD,SERVICE","for the people who want great food plus great service , roxy is a place to avoid",complex_sentence,people want great food plus great service roxy place avoid,"[['people', 'food'], ['people', 'service']]","[['great'], ['great']]","['FOOD', 'SERVICE']"
479,487,378848,378848:1,"The first time the sushi was outstanding, the second time it was a little bland.","FOOD#QUALITY,FOOD#QUALITY","positive,negative","FOOD,FOOD","the first time the sushi was outstanding , the second time it was a little bland .",complex_sentence,first time sushi outstanding second time little bland,"[['time', 'sushi'], ['little']]","[['first', 'outstanding'], ['bland']]","['AMBIENCE', 'FOOD']"
480,488,378848,378848:3,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,FOOD,SERVICE","the blond wood decor is very soothing , the premium sake is excellent and the service is great .",compound_sentence,blond wood decor soothing premium sake excellent service great,"[['wood', 'decor'], ['premium', 'sake'], ['service']]","[['blond', 'soothing'], ['excellent'], ['great']]","['FOOD', 'VALUE', 'SERVICE']"
481,489,397331,397331:1,"While their kitchen food is delicious, their Sushi is out of this world.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","while their kitchen food is delicious , their sushi is out of this world .",complex_sentence,kitchen food delicious sushi world,"[['kitchen', 'food']]",[['delicious']],['FOOD']
